,nflId,name,position,weight,age,height,speed_2018,speed_2019,speed_2020,dis_2018,dis_2019,dis_2020,Acc_2018,Acc_2019,Acc_2020
688,44985,Isaiah McKenzie,WR,173,27,5.7,9.0,10.6,9.3,165.8,131.7,181.9,6.3,4.7,4.4
689,44987,Eric Saubert,TE,253,28,6.4,9.8,9.6,9.8,700.8,335.6,640.9,7.3,6.6,6.4
690,44991,Davon Godchaux,NT,311,27,6.2,4.4,3.9,3.8,22.8,22.7,31.2,2.9,2.3,2.9
691,44997,Nathan Gerry,OLB,230,27,6.2,12.4,9.9,9.0,758.2,615.2,162.3,7.7,6.8,5.1
692,44999,Chuck Clark,SS,205,27,6.0,9.7,9.9,9.6,816.7,489.4,124.5,7.1,6.1,5.1
693,45003,Sam Tevi,T,315,27,6.4,6.5,3.4,2.4,15.2,10.8,10.9,2.4,2.3,1.8
694,45004,Xavier Woods,FS,202,27,5.9,8.3,8.1,8.1,28.5,164.0,84.3,5.2,5.1,4.7
695,45005,Alex Armah,FB,255,28,6.2,9.6,9.7,9.8,538.1,560.3,422.5,6.2,6.1,6.0
696,45006,Jordan Evans,OLB,242,27,6.2,10.0,10.2,10.6,346.3,737.0,741.8,6.1,6.5,6.8
697,45007,Vincent Taylor,DT,311,28,6.2,5.9,2.3,5.2,34.4,18.7,13.5,4.1,4.3,2.4
698,45008,Tanner Vallejo,ILB,228,27,6.1,10.8,9.7,9.9,849.2,620.6,705.4,7.4,7.0,7.5
699,45009,Al-Quadin Muhammad,DE,250,27,6.3,9.8,9.4,9.2,183.8,183.8,33.2,4.9,4.4,3.2
700,45011,D.J. Jones,DT,321,27,6.0,6.8,7.4,5.1,38.6,37.0,20.6,2.8,2.7,2.6
701,45020,Brandon Wilson,FS,200,28,5.8,10.7,10.8,11.0,767.8,696.3,718.0,7.6,7.3,7.3
702,45021,Rudy Ford,SS,204,28,6.0,10.8,10.8,10.9,904.2,804.7,711.6,7.8,7.5,7.0
703,45024,Conor McDermott,T,305,30,6.7,5.1,2.0,6.8,43.8,9.0,12.5,3.4,1.8,2.0
704,45026,Colin Holba,LS,248,28,6.3,7.8,7.8,7.7,154.3,165.0,194.1,4.4,4.0,4.2
705,45037,Zane Gonzalez,K,202,27,6.0,5.8,8.2,6.1,155.6,196.5,196.2,4.5,4.8,4.5
706,45038,Isaac Rochell,DE,280,27,6.3,9.4,8.7,8.7,202.7,280.4,251.3,4.7,4.5,4.6
707,45039,David Moore,WR,215,27,6.0,10.4,10.0,8.7,107.4,183.4,137.6,6.3,5.4,5.8
708,45042,Adrian Colbert,FS,205,29,6.2,10.4,10.2,10.3,290.2,288.4,392.6,5.6,6.1,7.8
709,45045,Elijah Lee,OLB,229,26,6.2,10.2,9.4,9.8,639.7,702.8,689.0,7.0,6.9,7.2
710,45046,Harrison Butker,K,205,27,6.3,7.4,8.6,8.5,271.3,211.1,178.3,5.4,5.4,5.5
711,45064,Mason Schreck,TE,252,29,6.4,9.5,8.5,9.3,636.6,586.6,311.7,6.6,5.8,5.2
712,45070,Deante Burton,CB,205,28,6.2,10.0,10.3,10.0,414.7,406.8,458.3,6.6,6.6,6.3
713,45094,Johnny Mundt,TE,232,27,6.3,9.4,9.8,9.6,242.5,241.0,525.7,5.3,5.5,6.4
714,45102,Zach Pascal,WR,214,27,6.2,10.4,10.2,10.2,437.1,347.3,186.2,7.2,6.4,6.1
715,45142,Darrell Daniels,TE,256,27,6.2,9.4,9.6,9.5,294.1,764.4,235.2,4.9,6.4,5.5
716,45144,Thomas Hennessy,LS,246,28,6.2,9.3,9.0,8.9,254.0,280.5,251.2,5.4,5.2,4.8
717,45150,JoJo Natson,WR,153,28,5.6,10.2,10.0,8.9,163.9,196.3,145.5,6.7,6.8,5.7
718,45153,Rigoberto Sanchez,P,195,28,6.0,8.1,8.1,7.0,253.5,240.1,270.6,4.0,3.9,4.6
719,45185,Kendrick Bourne,WR,203,27,6.1,9.3,9.6,9.9,222.3,309.3,48.4,5.8,7.1,4.3
720,45186,Matt Breida,RB,190,27,5.8,9.8,10.2,10.4,246.0,231.8,335.0,5.6,5.7,5.6
721,45196,Erik Magnuson,C,300,28,6.5,3.2,2.3,2.1,6.0,14.4,10.9,3.1,3.2,2.1
722,45215,Eric Wilson,OLB,230,28,6.1,10.3,10.4,9.2,683.2,637.4,79.7,7.3,7.0,5.5
723,45223,Hardy Nickerson,ILB,235,28,6.0,9.4,9.6,9.7,642.7,916.8,564.1,6.4,6.7,6.2
724,45244,Taysom Hill,QB,221,32,6.2,10.8,10.4,10.3,729.2,573.9,322.0,7.8,6.1,6.6
725,45267,Tim Patrick,WR,212,28,6.3,10.3,9.9,9.0,568.3,118.0,113.7,6.7,4.7,4.4
726,45268,Patrick Ricard,FB,311,28,6.2,8.8,6.8,9.1,156.7,64.9,107.7,4.9,4.7,5.1
727,45274,Adam Butler,DT,300,28,6.4,7.2,7.4,4.4,86.2,80.8,43.6,4.4,4.0,3.5
728,45275,Austin Carr,WR,195,28,6.1,4.6,4.6,9.0,16.5,32.4,115.0,3.7,2.9,4.4
729,45281,Jacob Hollister,TE,245,28,6.3,9.8,9.7,9.8,484.6,404.8,517.1,7.0,6.5,6.2
730,45287,Kenny Moore,CB,190,27,5.8,10.0,10.2,10.1,258.2,191.1,142.5,6.1,5.9,5.4
731,45296,Matt Haack,P,205,28,6.0,7.1,7.9,8.9,167.5,138.0,132.8,4.2,4.4,3.7
732,45305,Bryan Cox,DE,270,28,6.2,9.8,8.6,7.5,237.4,42.3,72.5,5.3,3.6,4.1
733,45321,Antony Auclair,TE,256,29,6.5,9.0,8.9,7.5,277.3,356.6,139.8,5.9,5.6,4.7
734,45335,Breon Borders,CB,189,27,6.0,9.7,10.4,9.9,559.8,585.0,121.9,7.4,7.0,7.4
735,45345,Nicholas Morrow,OLB,225,27,6.0,9.8,9.4,10.0,748.6,385.8,299.1,7.0,5.9,5.7
736,45352,Austin Calitro,ILB,240,28,6.0,9.7,9.8,9.7,553.2,628.5,742.8,6.4,6.5,6.9
737,45355,Anthony Firkser,TE,246,27,6.2,9.3,9.5,9.3,303.3,261.6,192.1,6.7,6.4,5.2
738,45362,Gehrig Dieter,WR,207,29,6.2,10.0,10.3,10.1,565.8,274.8,590.6,6.4,6.6,6.5
739,45382,Ben Braden,G,329,28,6.5,1.5,3.0,2.5,7.9,13.5,7.9,1.9,5.7,2.1
740,45395,Arthur Maulet,CB,190,29,5.8,10.6,10.4,10.2,360.5,379.4,394.6,6.1,6.4,8.1
741,45478,Ryan Lewis,CB,185,28,6.0,10.6,11.0,9.7,482.2,522.7,162.0,7.0,7.8,5.5
742,45481,Ricky Seals-Jones,TE,243,27,6.4,6.6,8.4,8.6,117.4,109.3,155.0,3.9,5.5,4.1
743,45509,Isaiah Irving,OLB,254,28,6.2,9.4,9.1,8.9,582.0,377.8,284.3,6.0,5.7,4.2
744,45516,B.J. Bello,MLB,229,28,6.2,9.7,9.8,10.2,690.1,564.8,613.0,7.0,6.4,6.8
745,45533,Joseph Jones,ILB,231,28,6.0,10.3,10.2,10.3,816.4,788.7,780.6,7.4,7.3,6.6
746,45550,Elijah Wilkinson,T,329,27,6.5,1.7,3.9,5.7,7.7,11.1,14.0,1.4,2.2,2.0
747,45555,Keelan Cole,WR,194,29,6.1,10.2,10.5,9.8,321.0,188.5,189.0,6.4,6.1,6.4
748,45571,Michael Davis,CB,196,27,6.2,11.0,9.8,10.6,407.1,49.3,122.2,6.2,4.4,4.0
749,45599,Corey Clement,RB,220,28,5.8,9.8,9.8,9.8,426.6,573.5,636.2,7.0,7.4,6.5
750,45603,Cameron Johnston,P,194,30,5.9,8.9,9.4,9.0,163.5,158.2,166.7,5.0,4.6,5.0
751,45635,Robert Tonyan,TE,237,28,6.4,9.8,10.1,9.0,497.9,463.5,121.8,6.9,6.1,4.7
752,45643,Dylan Cole,ILB,237,28,6.0,9.5,9.8,9.9,803.9,691.5,719.6,6.9,6.7,6.1
753,45648,Justin Hardee,CB,200,28,6.1,12.9,10.8,10.8,766.1,844.8,776.9,7.6,7.5,7.0
754,45657,Dee Virgin,CB,195,29,5.8,10.5,10.4,10.2,776.8,887.4,526.5,7.1,7.6,7.1
755,45695,Andrew Wylie,T,309,28,6.5,2.7,4.7,2.6,19.3,17.4,13.9,3.5,3.2,2.3
756,45702,Trey Edmunds,RB,223,27,6.2,9.4,9.6,9.8,415.2,792.5,292.6,5.7,6.5,5.8
757,45719,Dare Ogunbowale,RB,205,28,5.8,9.5,10.3,10.1,702.7,678.6,521.5,7.0,6.6,6.3
758,45785,Dan Arnold,TE,220,27,6.5,8.2,9.8,9.6,33.7,214.2,177.9,4.3,5.9,5.7
759,45900,River Cracraft,WR,200,28,6.0,10.0,9.8,10.2,458.7,423.8,545.9,7.0,5.8,6.5
760,46073,Denzel Ward,CB,191,25,5.9,8.6,9.1,6.7,68.9,57.0,59.9,6.5,6.3,5.9
761,46075,Quenton Nelson,G,330,26,6.4,2.2,3.8,2.8,9.3,9.9,10.7,1.9,1.9,1.8
762,46077,Roquan Smith,ILB,230,25,6.0,6.2,8.9,5.4,38.7,91.6,27.7,4.4,4.2,2.6
763,46078,Mike McGlinchey,T,315,27,6.7,2.7,5.4,3.2,11.1,15.7,13.2,2.6,3.1,3.1
764,46080,Minkah Fitzpatrick,SS,207,25,6.1,10.1,10.0,9.0,213.7,86.1,33.6,6.1,5.4,4.6
765,46081,Vita Vea,NT,347,27,6.3,6.4,5.7,5.1,30.3,33.2,41.9,3.5,2.9,2.8
766,46082,Daron Payne,DT,320,25,6.2,5.6,4.7,6.5,23.4,28.4,59.8,4.0,4.2,3.2
767,46083,Marcus Davenport,DE,265,26,6.5,5.4,5.6,5.0,39.3,32.7,21.5,3.5,3.7,2.9
768,46084,Kolton Miller,T,325,27,6.7,3.2,3.0,2.7,11.7,10.4,11.9,2.0,1.8,1.7
769,46085,Tremaine Edmunds,MLB,250,24,6.4,7.4,7.6,7.8,53.0,43.6,44.0,3.6,4.0,3.9
770,46087,Jaire Alexander,CB,196,25,5.8,10.3,10.4,10.0,199.3,74.8,51.3,5.9,5.1,4.1
771,46088,Leighton Vander Esch,OLB,256,26,6.3,8.9,6.9,8.1,179.8,52.7,20.5,5.7,4.5,2.5
772,46089,Frank Ragnow,C,311,26,6.4,4.6,8.1,3.0,14.3,14.1,9.2,2.5,2.7,2.2
773,46090,Billy Price,C,312,28,6.3,1.9,2.2,5.3,8.8,8.5,13.0,1.7,1.8,2.0
774,46093,D.J. Moore,WR,215,25,5.9,10.2,9.8,5.9,243.9,67.7,10.9,5.4,4.5,3.4
775,46094,Hayden Hurst,TE,245,29,6.3,8.4,9.1,6.9,79.8,75.4,26.9,4.3,3.7,3.0
776,46097,Terrell Edmunds,SS,217,25,6.1,10.5,9.7,9.4,477.5,38.8,17.7,6.3,4.1,2.6
777,46098,Taven Bryan,DT,291,26,6.3,8.4,4.2,2.3,55.8,7.3,26.9,4.6,3.7,3.4
778,46099,Mike Hughes,CB,191,25,5.8,10.3,10.4,10.5,405.7,269.9,79.4,6.7,5.5,5.6
779,46100,Sony Michel,RB,215,27,5.9,9.0,7.3,8.5,101.7,45.4,148.1,5.4,3.8,5.4
780,46102,Austin Corbett,G,305,27,6.3,2.1,2.8,5.7,10.4,8.0,9.9,1.8,1.8,2.0
781,46103,Will Hernandez,G,327,27,6.2,2.8,6.2,4.4,10.8,8.4,7.6,2.0,1.9,1.6
782,46105,Darius Leonard,MLB,230,27,6.2,9.2,4.6,4.4,28.3,17.0,16.9,4.6,2.7,3.1
783,46106,Braden Smith,T,315,26,6.5,2.5,4.2,3.3,6.8,10.4,12.0,2.3,1.7,2.4
784,46108,James Daniels,G,305,25,6.2,2.4,3.4,2.0,10.9,9.2,9.5,2.1,2.0,1.7
785,46110,Harold Landry,OLB,250,26,6.2,9.7,6.5,5.4,440.6,58.1,63.0,6.1,5.0,4.3
786,46111,Mike Gesicki,TE,252,27,6.5,6.1,7.5,6.9,78.0,24.2,27.2,6.6,3.4,2.8
787,46113,Dante Pettis,WR,195,27,6.1,9.8,7.5,9.9,66.9,28.2,66.5,5.0,3.7,4.8
788,46114,Josh Jackson,CB,196,26,6.0,10.3,10.4,10.2,460.5,613.8,401.5,7.2,6.6,6.2
789,46116,Christian Kirk,WR,200,25,5.9,9.7,11.2,9.7,113.7,97.4,116.6,5.7,6.7,5.9
790,46117,Uchenna Nwosu,DE,251,25,6.2,9.5,9.4,9.5,584.3,550.8,465.5,6.3,5.8,5.5
791,46118,Dallas Goedert,TE,256,27,6.4,9.8,9.7,9.0,275.3,232.0,73.1,5.9,5.4,3.5
792,46119,Connor Williams,G,298,25,6.4,2.5,4.9,3.6,12.8,12.4,16.3,1.9,2.0,2.2
793,46120,Anthony Miller,WR,199,28,5.9,10.0,10.2,9.0,113.8,206.3,52.9,4.9,5.5,4.6
794,46121,Kemoko Turay,DE,248,27,6.4,8.9,2.9,7.7,57.9,13.0,33.9,4.8,2.7,3.6
795,46122,M.J. Stewart,CB,205,27,5.9,10.6,10.0,15.4,496.0,359.6,619.8,6.3,6.2,8.3
796,46123,Jessie Bates,FS,200,25,6.1,8.4,9.1,9.7,38.9,53.1,145.5,4.5,4.2,4.4
797,46124,Donte Jackson,CB,180,27,5.8,10.5,10.1,9.9,197.8,119.2,74.1,7.2,6.6,5.4
798,46126,P.J. Hall,DT,305,27,6.0,4.6,3.9,4.9,27.8,19.8,29.9,3.0,2.4,2.9
799,46127,Isaiah Oliver,CB,210,26,6.0,9.9,10.4,10.4,404.9,169.3,124.2,5.9,6.0,5.0
800,46129,James Washington,WR,213,26,5.9,9.9,6.8,8.4,143.4,64.0,31.8,5.0,4.0,3.4
801,46131,Brian O'Neill,T,297,27,6.6,3.5,3.6,3.1,17.9,13.4,9.4,2.3,1.9,1.8
802,46132,Carlton Davis,CB,206,25,6.1,10.3,10.0,9.6,72.9,182.9,181.2,5.2,4.5,4.6
803,46133,Tyquan Lewis,DE,277,27,6.2,5.2,2.8,6.5,18.9,11.5,33.4,3.5,2.0,3.3
804,46134,Brandon Parker,T,320,27,6.7,2.4,3.6,3.6,7.9,10.8,16.8,1.6,2.5,2.2
805,46135,Lorenzo Carter,OLB,250,26,6.4,9.9,9.5,9.3,624.4,68.2,227.0,6.9,4.9,6.0
806,46137,Justin Reid,SS,204,25,6.1,9.8,9.6,9.2,438.8,106.5,74.0,6.6,5.1,5.0
807,46138,B.J. Hill,DT,311,27,6.2,7.0,5.3,6.3,48.8,46.8,16.9,3.3,3.1,3.0
808,46139,Fred Warner,MLB,236,25,6.2,9.2,7.7,7.4,185.0,45.4,44.1,5.4,3.6,3.3
809,46141,Nathan Shepherd,DT,315,29,6.3,5.8,6.8,6.3,22.6,18.2,48.1,2.7,3.0,3.1
810,46142,Jerome Baker,ILB,225,25,6.2,10.2,9.9,9.5,365.1,194.2,127.0,6.3,5.5,5.1
811,46144,Derrick Nnadi,NT,310,26,6.1,4.8,4.0,4.8,22.8,14.1,15.9,4.0,3.3,3.4
812,46146,Sam Hubbard,DE,265,27,6.4,9.3,6.3,6.5,355.3,59.3,44.2,6.0,3.7,3.2
813,46147,Malik Jefferson,OLB,240,25,6.2,10.2,9.9,10.0,737.5,505.7,668.6,7.2,6.7,6.4
814,46148,Rasheem Green,DE,279,25,6.3,5.7,8.1,5.6,16.9,28.0,26.9,3.8,3.2,3.1
815,46149,Martinas Rankin,T,311,28,6.4,2.7,2.9,2.8,13.1,10.0,11.6,2.0,2.4,2.4
816,46151,Tracy Walker,FS,210,27,6.1,10.1,8.9,9.9,629.1,106.3,334.3,7.1,5.4,6.0
817,46152,Orlando Brown,T,345,26,6.7,5.4,2.5,2.8,18.5,13.8,11.3,2.2,1.8,1.8
818,46153,Justin Jones,DT,309,26,6.2,5.5,5.0,5.9,32.5,37.9,36.9,3.4,3.6,3.4
819,46154,Rashaan Gaulden,SS,200,27,6.0,10.0,10.2,9.8,416.2,647.5,180.6,6.1,6.6,5.7
820,46155,Mark Andrews,TE,255,27,6.4,8.5,7.6,6.4,96.9,33.2,19.6,4.7,3.5,3.1
821,46156,Arden Key,DE,240,26,6.4,5.7,6.9,7.6,29.4,45.0,40.2,3.3,4.3,3.5
822,46157,Oren Burks,ILB,233,27,6.2,9.9,9.4,9.9,762.8,673.6,690.6,6.8,6.6,6.3
823,46158,Joseph Noteboom,G,321,27,6.4,3.7,3.1,1.5,17.2,13.2,6.4,2.3,2.2,1.4
824,46159,Deadrin Senat,DT,305,28,6.1,3.0,2.9,2.4,14.1,10.7,12.6,3.9,5.3,2.1
825,46161,Chukwuma Okorafor,T,320,25,6.5,2.7,1.2,3.3,11.3,1.9,11.3,1.6,1.7,1.7
826,46162,Ronnie Harrison,SS,214,25,6.2,9.7,8.8,9.8,454.3,146.8,353.6,5.9,5.4,5.9
827,46163,Alex Cappa,G,305,27,6.5,7.3,2.4,3.7,15.7,17.9,13.3,2.1,2.6,2.2
828,46164,Tarvarius Moore,FS,200,26,6.2,10.6,10.7,10.5,796.0,710.8,528.6,7.1,7.0,6.5
829,46165,Harrison Phillips,DT,307,26,6.2,6.6,1.9,2.5,32.1,4.5,14.9,2.5,1.8,1.4
830,46166,Mason Cole,C,292,26,6.4,3.3,7.4,4.6,5.1,13.2,12.0,1.7,1.9,2.4
831,46167,Jordan Akins,TE,243,30,6.3,9.2,8.6,9.3,104.1,80.2,100.5,4.6,4.1,4.2
832,46168,Isaac Yiadom,CB,190,26,6.1,10.8,10.6,10.4,491.9,455.9,299.8,7.4,6.3,6.4
833,46169,Dorian O'Daniel,ILB,220,28,6.1,9.8,10.0,10.1,724.7,754.2,653.2,6.7,6.3,6.4
834,46170,Ian Thomas,TE,260,26,6.2,9.4,9.5,6.8,217.6,178.7,87.1,5.1,4.7,4.2
835,46173,Nyheim Hines,RB,198,25,5.8,9.9,10.1,10.7,193.0,183.5,127.1,5.5,6.0,5.8
836,46175,Josey Jewell,ILB,236,27,6.1,9.3,9.6,9.6,599.9,563.8,72.1,6.1,5.6,4.5
837,46178,Troy Apke,FS,206,27,6.1,9.3,10.2,10.2,511.1,743.1,422.4,7.4,6.8,5.9
838,46182,DaeSean Hamilton,WR,206,27,6.1,9.8,3.0,9.7,436.8,9.4,121.7,6.6,2.2,5.1
839,46183,Da'Shawn Hand,DE,297,26,6.2,4.6,2.1,11.7,22.8,9.5,17.0,3.1,3.2,5.6
840,46184,Joel Iyiegbuniwe,ILB,226,27,6.1,10.1,10.4,12.3,790.6,776.4,793.4,7.2,7.0,8.0
841,46185,Dorance Armstrong,DE,255,25,6.3,9.6,9.1,9.2,138.3,462.9,493.6,5.0,5.3,5.4
842,46186,Jordan Whitehead,SS,198,25,5.8,9.9,10.0,8.8,219.4,194.5,77.3,4.9,6.4,5.0
843,46187,Anthony Averett,CB,178,27,5.9,10.1,10.0,10.4,592.1,422.1,421.9,6.4,5.6,6.1
844,46188,Kyzir White,OLB,216,26,6.2,9.4,8.7,9.1,449.7,50.8,156.6,6.1,4.1,4.9
845,46189,Will Dissly,TE,267,26,6.3,8.1,9.5,9.3,87.0,259.1,264.1,4.2,5.5,5.4
846,46190,Taron Johnson,CB,192,26,5.9,10.1,10.1,10.3,258.9,259.8,437.4,5.8,5.9,6.4
847,46191,Kenny Young,ILB,235,27,6.1,9.7,9.7,9.3,468.9,537.0,166.5,6.1,6.3,5.0
848,46192,Durham Smythe,TE,260,27,6.5,9.3,8.9,9.2,392.8,432.1,375.0,5.8,6.4,6.1
849,46193,Armani Watts,SS,205,26,5.9,10.2,10.3,10.3,575.3,718.5,733.4,7.3,6.5,6.8
850,46194,Avonte Maddox,CB,184,26,5.8,13.0,10.1,9.8,472.9,284.2,131.2,7.9,6.1,5.3
851,46195,Ito Smith,RB,195,27,5.8,9.0,8.5,6.2,109.3,190.2,26.1,5.2,5.8,4.6
852,46199,Josh Sweat,DE,253,25,6.4,6.8,9.2,8.4,22.3,167.0,153.2,2.9,4.2,3.8
853,46200,Kalen Ballage,RB,230,26,6.2,10.4,10.3,10.1,471.7,304.9,204.8,7.3,5.9,5.7
854,46203,Chase Edmonds,RB,210,26,5.8,10.1,9.8,9.9,395.8,515.1,124.6,5.9,6.7,5.8
855,46205,Marquis Haynes,DE,235,28,6.2,9.9,10.2,9.0,305.2,394.9,46.2,6.3,5.5,3.1
856,46206,Dalton Schultz,TE,242,26,6.4,7.0,9.0,8.3,64.8,154.6,120.9,4.2,4.9,4.3
857,46209,Maurice Hurst,DT,291,27,6.2,2.1,4.3,3.7,7.7,21.5,12.9,3.6,2.7,2.2
858,46210,Shaquem Griffin,OLB,229,27,6.0,10.3,10.5,10.3,638.0,471.2,224.7,6.8,5.8,6.0
859,46211,D.J. Reed,FS,188,25,5.8,10.2,10.2,9.6,493.2,439.4,123.6,7.2,6.8,6.3
860,46212,Ja'Whaun Bentley,ILB,255,26,6.2,9.1,9.6,9.6,475.1,300.7,127.5,6.1,5.5,4.8
861,46213,Justin Watson,WR,215,26,6.2,10.3,10.6,10.3,709.6,668.9,605.3,6.7,6.7,6.5
862,46214,Bilal Nichols,NT,313,26,6.2,2.0,3.7,3.6,8.9,12.4,16.1,2.4,2.7,2.8
863,46215,Tre Flowers,CB,203,27,6.2,10.3,9.9,10.3,174.7,115.7,331.9,6.2,6.1,6.1
864,46217,Marcus Allen,FS,215,26,6.2,9.5,9.4,9.7,238.2,310.4,532.9,6.0,6.6,6.4
865,46218,Michael Dickson,P,208,26,6.2,9.4,9.0,9.7,174.4,114.2,94.1,4.5,4.4,4.0
866,46219,Genard Avery,OLB,250,27,6.0,9.5,9.5,9.2,78.2,541.7,271.4,5.0,6.4,5.3
867,46220,Davontae Harris,CB,200,27,5.9,10.2,11.1,10.9,271.4,466.1,417.5,6.6,6.5,6.4
868,46221,Dane Cruikshank,SS,209,27,6.1,10.6,10.8,10.4,751.3,885.1,493.7,7.4,7.5,6.9
869,46222,Tyrell Crosby,T,310,27,6.3,5.3,6.1,3.4,8.0,12.1,10.6,1.7,1.9,2.1
870,46223,Siran Neal,CB,205,28,6.0,10.3,10.8,10.8,694.3,700.6,765.1,6.9,7.1,6.9
871,46224,Scott Quessenberry,G,310,27,6.2,5.6,4.5,5.6,28.8,26.7,11.7,2.3,2.2,1.7
872,46226,Tyler Conklin,TE,254,27,6.2,9.1,9.2,9.1,366.3,316.7,310.4,5.9,5.4,6.0
873,46230,Jermaine Carter,OLB,225,27,6.0,9.5,9.3,9.7,681.9,620.9,461.0,6.5,6.1,6.4
874,46232,Tim Settle,DT,308,25,6.2,5.9,7.4,6.2,43.0,48.5,61.8,4.2,4.0,3.6
875,46233,Natrell Jamerson,CB,201,26,5.9,10.3,10.4,10.4,424.4,745.5,446.4,6.2,6.8,6.3
876,46234,Jaylen Samuels,RB,225,26,6.0,9.5,9.5,9.9,233.4,458.1,334.6,5.5,5.9,5.7
877,46235,Wyatt Teller,G,315,27,6.3,6.9,4.0,5.9,23.4,12.4,17.3,2.5,2.0,2.0
878,46236,Daniel Carlson,K,215,27,6.4,8.2,8.0,8.4,188.5,192.2,232.2,5.8,5.8,5.7
879,46238,Jordan Wilkins,RB,217,28,6.1,9.8,9.7,9.9,409.5,493.1,295.4,5.9,6.4,5.9
880,46239,Darius Phillips,CB,190,27,5.8,10.5,10.4,9.6,353.4,437.1,196.5,5.6,6.6,5.1
881,46241,J.K. Scott,P,208,27,6.5,8.2,6.5,8.2,132.2,122.9,121.2,3.4,3.2,3.1
882,46244,Damion Ratley,WR,200,27,6.2,10.4,10.4,10.1,302.7,348.2,404.4,6.1,6.5,6.2
883,46248,Parry Nickerson,CB,180,28,5.8,10.7,10.8,10.5,293.5,531.0,38.1,6.7,7.3,4.0
884,46250,Kylie Fitts,OLB,260,28,6.2,9.5,10.1,9.8,150.2,652.0,614.2,5.1,5.5,7.1
885,46253,Marcell Harris,SS,208,28,6.0,9.6,9.7,9.9,434.0,534.7,533.1,5.8,6.1,6.1
886,46255,Jacob Martin,DE,242,26,6.2,10.0,9.7,9.4,633.9,325.6,152.6,6.1,5.8,5.9
887,46256,Ray-Ray McCloud,WR,190,26,5.8,7.7,10.0,9.6,76.2,564.7,223.3,5.9,7.2,6.6
888,46263,Russell Gage,WR,184,26,6.0,10.4,10.0,4.7,805.9,452.0,20.4,7.5,6.9,3.0
889,46265,Tremon Smith,CB,190,26,6.0,10.4,10.5,10.5,609.5,418.7,580.8,6.6,6.9,6.8
890,46266,Shaun Dion Hamilton,OLB,235,27,6.0,9.3,9.6,9.1,570.7,400.4,639.9,6.3,5.7,5.8
891,46269,Foyesade Oluokun,MLB,215,27,6.2,9.6,9.5,7.1,346.6,585.8,44.8,6.3,6.4,4.6
892,46270,Boston Scott,RB,203,27,5.5,9.5,9.0,9.6,237.5,121.8,118.2,5.9,5.9,6.0
893,46271,Jack Cichy,ILB,238,26,6.2,8.8,9.4,9.3,606.4,709.5,626.7,6.6,7.5,7.0
894,46273,Trenton Cannon,RB,185,28,5.9,10.8,11.0,10.7,459.7,576.6,478.5,6.8,7.6,6.9
895,46278,Cornell Armstrong,CB,185,27,6.0,10.4,9.6,10.5,682.3,325.3,737.8,7.8,6.7,6.9
896,46280,Jordan Thomas,TE,277,26,6.4,6.5,7.9,8.0,22.4,83.0,89.5,2.8,4.1,3.6
897,46283,Peter Kalambayi,ILB,254,27,6.2,10.0,10.0,9.4,812.0,696.1,694.4,7.0,6.6,6.1
898,46284,Bradley Bozeman,G,317,27,6.4,7.2,3.0,5.3,23.9,11.4,10.4,2.8,1.6,1.8
899,46290,Matthew Adams,OLB,229,26,6.0,9.9,10.1,9.9,641.5,653.8,665.4,6.7,7.1,6.7
900,46293,Javon Wims,WR,221,28,6.2,7.9,9.8,10.5,243.6,181.7,211.1,5.9,5.6,5.7
901,46294,Devante Downs,ILB,252,27,6.2,9.7,9.6,9.5,434.9,653.0,544.4,5.9,7.0,6.4
902,46298,Jason Sanders,K,186,26,5.9,6.7,9.3,7.8,153.3,162.4,194.4,4.8,4.3,4.8
903,46299,Leon Jacobs,OLB,245,27,6.2,9.5,9.6,9.2,476.7,565.4,410.3,6.6,6.5,6.0
904,46303,Andre Smith,ILB,240,25,6.0,9.5,9.7,10.3,678.3,739.9,785.1,6.3,6.1,6.5
905,46304,Zaire Franklin,OLB,236,26,6.0,9.7,9.6,9.8,560.7,651.1,737.8,6.4,7.1,7.0
906,46308,Hunter Bradley,LS,240,28,6.2,9.4,9.4,8.6,225.6,220.6,144.4,4.7,4.3,3.9
907,46309,Richie James,WR,185,27,5.8,10.3,10.1,10.2,361.2,342.4,245.6,6.7,6.4,6.9
908,46310,Greg Stroman,CB,181,26,6.0,10.0,10.3,10.1,331.7,652.7,219.4,6.4,8.9,6.0
909,46312,Keion Crossen,CB,185,26,5.8,10.6,11.0,10.9,511.1,592.7,861.7,7.2,6.8,7.4
910,46314,Will Clapp,C,311,26,6.4,2.9,3.6,3.9,10.0,13.7,16.9,2.4,2.3,2.6
911,46316,Logan Cooke,P,200,27,6.4,8.9,9.3,8.5,211.1,257.6,248.5,4.4,4.6,4.4
912,46320,Justin Jackson,RB,200,26,6.0,9.8,9.2,9.1,442.9,241.1,261.1,6.1,5.6,6.5
913,46322,Auden Tate,WR,228,25,6.4,9.6,9.5,7.9,315.7,258.3,184.9,6.3,4.7,4.7
914,46323,Korey Cunningham,T,305,27,6.5,2.8,1.4,3.8,9.7,25.7,12.8,2.0,1.5,2.4
915,46325,Trey Quinn,WR,202,26,6.0,9.0,8.0,5.3,168.3,82.2,33.7,6.3,5.2,5.0
916,46329,Danny Johnson,CB,190,26,5.8,10.5,9.9,10.5,689.9,705.5,659.9,6.9,6.7,6.7
